Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,12,21295800,8388608,2.54,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,13,20544100,8388608,2.45,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,14,20289200,8388608,2.42,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,15,20445300,8388608,2.44,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,16,20677800,8388608,2.46,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,17,20652200,8388608,2.46,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,18,20497400,8388608,2.44,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,19,20585500,8388608,2.45,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Actual,20,21018600,8388608,2.51,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,1,814254600,8388608,97.07,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,2,784215400,8388608,93.49,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,3,782627200,8388608,93.3,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,4,791597600,8388608,94.37,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,5,757537100,8388608,90.31,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,6,792643000,8388608,94.49,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,7,808465400,8388608,96.38,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Warmup,8,777158900,8388608,92.64,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,1,802639200,8388608,95.68,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,2,848072600,8388608,101.1,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,3,871509000,8388608,103.89,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,4,807629200,8388608,96.28,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,5,797593700,8388608,95.08,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,6,873646900,8388608,104.15,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,7,803340300,8388608,95.77,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,8,798998100,8388608,95.25,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,9,787792200,8388608,93.91,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,10,791795500,8388608,94.39,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,11,801887000,8388608,95.59,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,12,806799200,8388608,96.18,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,13,799964100,8388608,95.36,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,14,879043600,8388608,104.79,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,15,898121200,8388608,107.06,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,16,908861800,8388608,108.34,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,17,924566000,8388608,110.22,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,18,831461300,8388608,99.12,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,19,839289200,8388608,100.05,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,20,807161700,8388608,96.22,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,21,825135600,8388608,98.36,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,22,789770800,8388608,94.15,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,23,769551600,8388608,91.74,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,24,823864500,8388608,98.21,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,25,776177800,8388608,92.53,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,26,818133100,8388608,97.53,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,27,851078100,8388608,101.46,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,28,797021000,8388608,95.01,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,29,824292700,8388608,98.26,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,30,783810200,8388608,93.44,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,31,901969900,8388608,107.52,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,32,753615900,8388608,89.84,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,33,844623400,8388608,100.69,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,34,794240000,8388608,94.68,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,35,805255600,8388608,95.99,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,36,775096100,8388608,92.4,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,37,886956800,8388608,105.73,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,38,810852100,8388608,96.66,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,39,930312900,8388608,110.9,499,0,0,1120
BitmapBenchmarks.GetSetFields_Alloc,ISO8583NetBenchmark,BitmapBenchmarks,GetSetFields_Alloc,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Actual,40,778003100,8388608,92.75,499,0,0,1120
