Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,26,978928400,524288,1867.16,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,27,998710400,524288,1904.89,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,28,981308500,524288,1871.7,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,29,963624300,524288,1837.97,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,30,946862700,524288,1806,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,31,988433500,524288,1885.29,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,32,1009764900,524288,1925.97,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,33,1048894900,524288,2000.61,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,34,1064872600,524288,2031.08,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,35,1085418900,524288,2070.27,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,36,977707200,524288,1864.83,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,37,1135326900,524288,2165.46,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,38,997143400,524288,1901.9,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,39,1126850300,524288,2149.3,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,40,1021250600,524288,1947.88,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,41,1044908600,524288,1993,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,42,1111555800,524288,2120.12,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,43,1133317200,524288,2161.63,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,44,972808000,524288,1855.48,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,45,985520800,524288,1879.73,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,46,989887800,524288,1888.06,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,47,966502500,524288,1843.46,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,48,959450400,524288,1830.01,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,49,975507800,524288,1860.63,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,50,1013171400,524288,1932.47,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,51,982819000,524288,1874.58,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,52,1050795900,524288,2004.23,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,53,1081623500,524288,2063.03,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,54,1034950000,524288,1974.01,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,55,1011082900,524288,1928.49,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,56,988055300,524288,1884.57,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,57,980564400,524288,1870.28,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,58,954668000,524288,1820.88,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,59,953321800,524288,1818.32,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,60,997943800,524288,1903.43,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,61,981840100,524288,1872.71,212,2,0,7632
MessageRoundtripBenchmarks.PackUnpack_1stBitmap_Pooled,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackUnpack_1stBitmap_Pooled,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,62,1036551200,524288,1977.06,212,2,0,7632
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Jitting,1,148300,1,148300,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Jitting,1,280800,1,280800,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Overhead,Jitting,2,341500,16,21343.75,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Jitting,2,556600,16,34787.5,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,1,253000,16,15812.5,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,2,363200,32,11350,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,3,363100,64,5673.44,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,4,587300,128,4588.28,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,5,1047800,256,4092.97,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,6,2019900,512,3945.12,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,7,3783400,1024,3694.73,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,8,7869500,2048,3842.53,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,9,15941600,4096,3891.99,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,10,22899100,8192,2795.3,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,11,41154100,16384,2511.85,306,3,0,5496
MessageRoundtripBenchmarks.PackOnly_1stBitmap,ISO8583NetBenchmark,MessageRoundtripBenchmarks,PackOnly_1stBitmap,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Pilot,12,92571400,32768,2825.05,306,3,0,5496
